,unidad_academica,carrera,nro_inscripcion,regular,cnt_readmisiones,calidad,fecha_ingreso_alumno,anio_plan_estudios
1194,FCEQN,147,FCEQN-7721,S,0,A,12/14/2013,2000
1195,FCEQN,102,FCEQN-8143,S,0,A,03/25/2014,2011
1196,FCEQN,101,FCEQN-8008,S,0,A,02/05/2014,2007
1197,FCEQN,102,FCEQN-7618,S,0,A,12/09/2013,2011
1198,FCEQN,101,FCEQN-7415,S,0,A,12/01/2013,2007
1199,FCEQN,104,FCEQN-7401,S,0,A,11/30/2013,2011
1200,FCEQN,172,FCEQN-7413,S,0,A,12/01/2013,2005
1201,FCEQN,172,FCEQN-7443,S,0,A,12/01/2013,2005
1202,FCEQN,172,FCEQN-7539,S,0,A,12/04/2013,2005
1203,FCEQN,143,FCEQN-5923,S,0,A,03/22/2014,2008
1204,FCEQN,147,FCEQN-7637,S,0,A,12/11/2013,2000
1205,FCEQN,147,FCEQN-7066,S,0,A,03/29/2014,2000
1206,FCEQN,147,FCEQN-7685,S,0,A,12/14/2013,2000
1207,FCEQN,147,FCEQN-8076,S,0,A,02/10/2014,2000
1208,FCEQN,101,FCEQN-7367,S,0,A,11/26/2013,2007
1209,FCEQN,147,FCEQN-7909,S,0,A,02/01/2014,2000
1210,FCEQN,101,FCEQN-7397,S,0,A,11/30/2013,2007
1211,FCEQN,101,FCEQN-7581,S,0,A,12/07/2013,2007
1212,FCEQN,172,FCEQN-7761,S,0,A,12/15/2013,2005
1213,FCEQN,172,FCEQN-7487,S,0,A,12/03/2013,2005
1214,FCEQN,106,FCEQN-8147,S,0,A,03/29/2014,2012
1215,FCEQN,101,FCEQN-7952,S,0,A,02/03/2014,2007
1216,FCEQN,172,FCEQN-7937,S,0,A,02/02/2014,2005
1217,FCEQN,143,FCEQN-7655,S,0,A,12/11/2013,2008
1218,FCEQN,147,FCEQN-7407,S,0,A,03/26/2014,2000
1219,FCEQN,170,FCEQN-3326,S,0,A,03/29/2014,2005
1220,FCEQN,101,FCEQN-7372,S,0,A,03/29/2014,2007
1221,FCEQN,143,FCEQN-7553,S,0,A,12/04/2013,2008
1222,FCEQN,104,FCEQN-7326,S,0,A,11/25/2013,2011
1223,FCEQN,147,FCEQN-8148,S,0,A,03/29/2014,2000
1224,FCEQN,147,FCEQN-7717,S,0,A,12/14/2013,2000
1225,FCEQN,106,FCEQN-7958,S,0,A,02/03/2014,2012
1226,FCEQN,104,FCEQN-7380,S,0,A,11/30/2013,2011
1227,FCEQN,102,FCEQN-7346,S,0,A,11/25/2013,2011
1228,FCEQN,143,FCEQN-7929,S,0,A,02/02/2014,2008
1229,FCEQN,104,FCEQN-7453,S,0,A,12/02/2013,2011
1230,FCEQN,102,FCEQN-7361,S,0,A,11/26/2013,2011
1231,FCEQN,147,FCEQN-7376,S,0,A,11/30/2013,2000
1232,FCEQN,101,FCEQN-7458,S,0,A,12/02/2013,2007
1233,FCEQN,172,FCEQN-7996,S,0,A,02/05/2014,2005
1234,FCEQN,172,FCEQN-7795,S,0,A,12/16/2013,2005
1235,FCEQN,102,FCEQN-6581,S,0,A,03/29/2014,2011
1236,FCEQN,147,FCEQN-7902,S,0,A,12/18/2013,2000
1237,FCEQN,106,FCEQN-7784,S,0,A,12/16/2013,2012
1238,FCEQN,172,FCEQN-7357,S,0,A,11/26/2013,2005
1239,FCEQN,172,FCEQN-7442,S,0,A,12/01/2013,2005
1240,FCEQN,101,FCEQN-7479,S,0,A,03/29/2014,2007
1241,FCEQN,104,FCEQN-7652,S,0,A,12/11/2013,2011
1242,FCEQN,101,FCEQN-7642,S,0,A,12/11/2013,2007
1243,FCEQN,172,FCEQN-7390,S,0,A,11/30/2013,2005
1244,FCEQN,172,FCEQN-7535,S,0,A,12/04/2013,2005
1245,FCEQN,170,FCEQN-7438,S,0,A,03/30/2014,2005
1246,FCEQN,172,FCEQN-8087,S,0,A,03/30/2014,2005
1247,FCEQN,172,FCEQN-7733,S,0,A,12/14/2013,2005
1248,FCEQN,105,FCEQN-5591,S,0,A,03/30/2014,2008
1249,FCEQN,106,FCEQN-7935,S,0,A,02/02/2014,2012
1250,FCEQN,172,FCEQN-7424,S,0,A,12/01/2013,2005
1251,FCEQN,104,FCEQN-6659,S,0,A,12/22/2013,2011
1252,FCEQN,172,FCEQN-7907,S,0,A,12/21/2013,2005
1253,FCEQN,172,FCEQN-8032,S,0,A,02/08/2014,2005
1254,FCEQN,143,FCEQN-7702,S,0,A,03/30/2014,2008
1255,FCEQN,147,FCEQN-7749,S,0,A,12/15/2013,2000
1256,FCEQN,101,FCEQN-7476,S,0,A,12/02/2013,2007
1257,FCEQN,170,FCEQN-3760,S,0,A,03/30/2014,2005
1258,FCEQN,172,FCEQN-7994,S,0,A,02/05/2014,2005
1259,FCEQN,172,FCEQN-7313,S,0,A,11/24/2013,2005
1260,FCEQN,172,FCEQN-8149,S,0,A,03/30/2014,2005
1261,FCEQN,172,FCEQN-7507,S,0,A,12/03/2013,2005
1262,FCEQN,172,FCEQN-7402,S,0,A,11/30/2013,2005
1263,FCEQN,172,FCEQN-8019,S,0,A,02/08/2014,2005
1264,FCEQN,101,FCEQN-7979,S,0,A,02/04/2014,2007
1265,FCEQN,147,FCEQN-8011,S,0,A,02/05/2014,2000
1266,FCEQN,147,FCEQN-7916,S,0,A,02/01/2014,2000
1267,FCEQN,101,FCEQN-7730,S,0,A,03/30/2014,2007
1268,FCEQN,102,FCEQN-8150,S,0,A,03/30/2014,2011
1269,FCEQN,147,FCEQN-7523,S,0,A,12/04/2013,2000
1270,FCEQN,106,FCEQN-7472,S,0,A,12/02/2013,2012
1271,FCEQN,147,FCEQN-7647,S,0,A,12/11/2013,2000
1272,FCEQN,172,FCEQN-7801,S,0,A,12/16/2013,2005
1273,FCEQN,172,FCEQN-7722,S,0,A,12/14/2013,2005
1274,FCEQN,172,FCEQN-7732,S,0,A,12/14/2013,2005
1275,FCEQN,104,FCEQN-7323,S,0,A,11/24/2013,2011
1276,FCEQN,143,FCEQN-7616,S,0,A,12/09/2013,2008
1277,FCEQN,104,FCEQN-7649,S,0,A,12/11/2013,2011
1278,FCEQN,104,FCEQN-7611,S,0,A,12/09/2013,2011
1279,FCEQN,101,FCEQN-8016,S,0,A,02/05/2014,2007
1280,FCEQN,101,FCEQN-8119,S,0,A,02/24/2014,2007
1281,FCEQN,102,FCEQN-7854,S,0,A,12/17/2013,2011
1282,FCEQN,172,FCEQN-7705,S,0,A,03/30/2014,2005
1283,FCEQN,172,FCEQN-7571,S,0,A,03/30/2014,2005
1284,FCEQN,147,FCEQN-7337,S,0,A,11/25/2013,2000
1285,FCEQN,143,FCEQN-7707,S,0,A,12/14/2013,2008
1286,FCEQN,104,FCEQN-7437,S,0,A,12/01/2013,2011
1287,FCEQN,104,FCEQN-7555,S,0,A,12/04/2013,2011
1288,FCEQN,170,FCEQN-7953,S,0,A,04/05/2014,2005
1289,FCEQN,104,FCEQN-7579,S,0,A,12/07/2013,2011
1290,FCEQN,102,FCEQN-7317,S,0,A,11/24/2013,2011
1291,FCEQN,172,FCEQN-7439,S,0,A,12/01/2013,2005
1292,FCEQN,147,FCEQN-7330,S,0,A,11/25/2013,2000
1293,FCEQN,147,FCEQN-7908,S,0,A,02/01/2014,2000
1294,FCEQN,102,FCEQN-7950,S,0,A,02/03/2014,2011
1295,FCEQN,172,FCEQN-7457,S,0,A,12/02/2013,2005
1296,FCEQN,104,FCEQN-7912,S,0,A,02/01/2014,2011
1297,FCEQN,104,FCEQN-7470,S,0,A,12/02/2013,2011
1298,FCEQN,101,FCEQN-7822,S,0,A,04/05/2014,2007
1299,FCEQN,104,FCEQN-7557,S,0,A,12/04/2013,2011
1300,FCEQN,147,FCEQN-7517,S,0,A,12/03/2013,2000
1301,FCEQN,102,FCEQN-7191,S,0,A,04/05/2014,2011
1302,FCEQN,104,FCEQN-7399,S,0,A,11/30/2013,2011
1303,FCEQN,147,FCEQN-7920,S,0,A,02/01/2014,2000
1304,FCEQN,147,FCEQN-7987,S,0,A,02/04/2014,2000
1305,FCEQN,147,FCEQN-7686,S,0,A,12/14/2013,2000
1306,FCEQN,147,FCEQN-7687,S,0,A,12/14/2013,2000
1307,FCEQN,147,FCEQN-7548,S,0,A,12/04/2013,2000
1308,FCEQN,147,FCEQN-7496,S,0,A,12/03/2013,2000
1309,FCEQN,147,FCEQN-7828,S,0,A,12/17/2013,2000
1310,FCEQN,104,FCEQN-7511,S,0,A,12/03/2013,2011
1311,FCEQN,104,FCEQN-7898,S,0,A,12/18/2013,2011
1312,FCEQN,101,FCEQN-7638,S,0,A,12/11/2013,2007
1313,FCEQN,172,FCEQN-6205,S,0,A,02/19/2014,2005
1314,FCEQN,102,FCEQN-7333,S,0,A,04/05/2014,2011
1315,FCEQN,102,FCEQN-7666,S,0,A,12/11/2013,2011
1316,FCEQN,147,FCEQN-8056,S,0,A,02/09/2014,2000
1317,FCEQN,106,FCEQN-7699,S,0,A,12/14/2013,2012
1318,FCEQN,106,FCEQN-7428,S,0,A,12/01/2013,2012
1319,FCEQN,104,FCEQN-7766,S,0,A,12/15/2013,2011
1320,FCEQN,172,FCEQN-7724,S,0,A,12/14/2013,2005
1321,FCEQN,104,FCEQN-7755,S,0,A,12/15/2013,2011
1322,FCEQN,104,FCEQN-7669,S,0,A,12/11/2013,2011
1323,FCEQN,104,FCEQN-7980,S,0,A,02/04/2014,2011
1324,FCEQN,104,FCEQN-6400,S,0,A,04/05/2014,2011
1325,FCEQN,102,FCEQN-7394,S,0,A,11/30/2013,2011
1326,FCEQN,104,FCEQN-7469,S,0,A,12/02/2013,2011
1327,FCEQN,147,FCEQN-7325,S,0,A,11/25/2013,2000
1328,FCEQN,101,FCEQN-7674,S,0,A,12/11/2013,2007
1329,FCEQN,170,FCEQN-8151,S,0,A,04/05/2014,2005
1330,FCEQN,172,FCEQN-7554,S,0,A,12/04/2013,2005
1331,FCEQN,172,FCEQN-7602,S,0,A,12/09/2013,2005
1332,FCEQN,172,FCEQN-8055,S,0,A,02/09/2014,2005
1333,FCEQN,106,FCEQN-8107,S,0,A,02/16/2014,2012
1334,FCEQN,101,FCEQN-7360,S,0,A,11/26/2013,2007
1335,FCEQN,106,FCEQN-7512,S,0,A,12/03/2013,2012
1336,FCEQN,101,FCEQN-7676,S,0,A,12/11/2013,2007
1337,FCEQN,101,FCEQN-8054,S,0,A,02/09/2014,2007
1338,FCEQN,101,FCEQN-8053,S,0,A,02/09/2014,2007
1339,FCEQN,147,FCEQN-7914,S,0,A,02/01/2014,2000
1340,FCEQN,172,FCEQN-7843,S,0,A,12/17/2013,2005
1341,FCEQN,101,FCEQN-7858,S,0,A,12/18/2013,2007
1342,FCEQN,147,FCEQN-7967,S,0,A,02/03/2014,2000
1343,FCEQN,104,FCEQN-7362,S,0,A,11/26/2013,2011
1344,FCEQN,147,FCEQN-7752,S,0,A,12/15/2013,2000
1345,FCEQN,172,FCEQN-8152,S,0,A,04/05/2014,2005
1346,FCEQN,101,FCEQN-7656,S,0,A,12/11/2013,2007
1347,FCEQN,106,FCEQN-7651,S,0,A,12/11/2013,2012
1348,FCEQN,172,FCEQN-7812,S,0,A,04/06/2014,2005
1349,FCEQN,102,FCEQN-7406,S,0,A,11/30/2013,2011
1350,FCEQN,172,FCEQN-6999,S,0,A,04/06/2014,2005
1351,FCEQN,147,FCEQN-8145,S,0,A,03/26/2014,2000
1352,FCEQN,147,FCEQN-8146,S,0,A,03/26/2014,2000
1353,FCEQN,147,FCEQN-7617,S,0,A,12/09/2013,2000
1354,FCEQN,106,FCEQN-7635,S,0,A,12/10/2013,2012
1355,FCEQN,105,FCEQN-7798,S,0,A,12/16/2013,2008
1356,FCEQN,106,FCEQN-7884,S,0,A,12/18/2013,2012
1357,FCEQN,172,FCEQN-8044,S,0,A,02/09/2014,2005
1358,FCEQN,106,FCEQN-7482,S,0,A,12/02/2013,2012
1359,FCEQN,147,FCEQN-7966,S,0,A,04/06/2014,2000
1360,FCEQN,172,FCEQN-7447,S,0,A,04/06/2014,2005
1361,FCEQN,172,FCEQN-7566,S,0,A,12/04/2013,2005
1362,FCEQN,102,FCEQN-7723,S,0,A,12/14/2013,2011
1363,FCEQN,104,FCEQN-7514,S,0,A,12/03/2013,2011
1364,FCEQN,102,FCEQN-7467,S,0,A,12/02/2013,2011
1365,FCEQN,101,FCEQN-7977,S,0,A,02/04/2014,2007
1366,FCEQN,172,FCEQN-7500,S,0,A,12/03/2013,2005
1367,FCEQN,172,FCEQN-7545,S,0,A,12/04/2013,2005
1368,FCEQN,172,FCEQN-7441,S,0,A,04/06/2014,2005
1369,FCEQN,106,FCEQN-7677,S,0,A,12/11/2013,2012
1370,FCEQN,106,FCEQN-7712,S,0,A,04/06/2014,2012
1371,FCEQN,147,FCEQN-7791,S,0,A,12/16/2013,2000
1372,FCEQN,172,FCEQN-7451,S,0,A,12/02/2013,2005
1373,FCEQN,172,FCEQN-7868,S,0,A,12/18/2013,2005
1374,FCEQN,143,FCEQN-7589,S,0,A,12/07/2013,2008
1375,FCEQN,101,FCEQN-7750,S,0,A,12/15/2013,2007
1376,FCEQN,104,FCEQN-7592,S,0,A,12/07/2013,2011
1377,FCEQN,104,FCEQN-7622,S,0,A,12/10/2013,2011
1378,FCEQN,172,FCEQN-7120,S,0,A,02/08/2014,2005
1379,FCEQN,172,FCEQN-7938,S,0,A,02/02/2014,2005
1380,FCEQN,102,FCEQN-8049,S,0,A,02/09/2014,2011
1381,FCEQN,147,FCEQN-7978,S,0,A,02/04/2014,2000
1382,FCEQN,102,FCEQN-8013,S,0,A,02/05/2014,2011
1383,FCEQN,106,FCEQN-7582,S,0,A,12/07/2013,2012
1384,FCEQN,104,FCEQN-7334,S,0,A,11/25/2013,2011
1385,FCEQN,172,FCEQN-7615,S,0,A,12/09/2013,2005
1386,FCEQN,104,FCEQN-7572,S,0,A,12/07/2013,2011
1387,FCEQN,172,FCEQN-8062,S,0,A,02/09/2014,2005
1388,FCEQN,102,FCEQN-7432,S,0,A,12/01/2013,2011
1389,FCEQN,102,FCEQN-7693,S,0,A,12/14/2013,2011
1390,FCEQN,172,FCEQN-7783,S,0,A,12/16/2013,2005
1391,FCEQN,102,FCEQN-7632,S,0,A,12/10/2013,2011
1392,FCEQN,147,FCEQN-7549,S,0,A,12/04/2013,2000
1393,FCEQN,172,FCEQN-7772,S,0,A,12/16/2013,2005
1394,FCEQN,172,FCEQN-7925,S,0,A,04/08/2014,2005
1395,FCEQN,172,FCEQN-7209,S,0,A,02/02/2014,2005
1396,FCEQN,172,FCEQN-7597,S,0,A,04/09/2014,2005
1397,FCEQN,143,FCEQN-7971,S,0,A,02/04/2014,2008
1398,FCEQN,101,FCEQN-7584,S,0,A,04/09/2014,2007
1399,FCEQN,101,FCEQN-7633,S,0,A,12/10/2013,2007
1400,FCEQN,101,FCEQN-6990,S,0,A,04/12/2014,2007
1401,FCEQN,101,FCEQN-7475,S,0,A,12/02/2013,2007
1402,FCEQN,172,FCEQN-7354,S,0,A,04/12/2014,2005
1403,FCEQN,172,FCEQN-7970,S,0,A,04/12/2014,2005
1404,FCEQN,172,FCEQN-7695,S,0,A,12/14/2013,2005
1405,FCEQN,106,FCEQN-8154,S,0,A,04/12/2014,2012
1406,FCEQN,147,FCEQN-7911,S,0,A,02/01/2014,2000
1407,FCEQN,102,FCEQN-7886,S,0,A,12/18/2013,2011
1408,FCEQN,170,FCEQN-7835,S,0,A,12/17/2013,2005
1409,FCEQN,102,FCEQN-7814,S,0,A,12/16/2013,2011
1410,FCEQN,102,FCEQN-7738,S,0,A,12/14/2013,2011
1411,FCEQN,106,FCEQN-7505,S,0,A,12/03/2013,2012
1412,FCEQN,147,FCEQN-7832,S,0,A,12/17/2013,2000
1413,FCEQN,147,FCEQN-7610,S,0,A,12/09/2013,2000
1414,FCEQN,172,FCEQN-7434,S,0,A,12/01/2013,2005
1415,FCEQN,172,FCEQN-7516,S,0,A,12/03/2013,2005
1416,FCEQN,101,FCEQN-7567,S,0,A,12/04/2013,2007
1417,FCEQN,106,FCEQN-7614,S,0,A,12/09/2013,2012
1418,FCEQN,104,FCEQN-7675,S,0,A,12/11/2013,2011
1419,FCEQN,147,FCEQN-8002,S,0,A,02/05/2014,2000
1420,FCEQN,170,FCEQN-3793,S,0,A,02/12/2014,2005
1421,FCEQN,104,FCEQN-8047,S,0,A,02/09/2014,2011
1422,FCEQN,104,FCEQN-7706,S,0,A,12/14/2013,2011
1423,FCEQN,147,FCEQN-7756,S,0,A,12/15/2013,2000
1424,FCEQN,147,FCEQN-7743,S,0,A,12/14/2013,2000
1425,FCEQN,172,FCEQN-7727,S,0,A,12/14/2013,2005
1426,FCEQN,170,FCEQN-6617,S,0,A,04/19/2014,2005
1427,FCEQN,104,FCEQN-7563,S,0,A,12/04/2013,2011
1428,FCEQN,172,FCEQN-7926,S,0,A,02/02/2014,2005
1429,FCEQN,172,FCEQN-6371,S,0,A,12/14/2013,2005
1430,FCEQN,101,FCEQN-6575,S,0,A,02/08/2014,2007
1431,FCEQN,104,FCEQN-8114,S,0,A,02/22/2014,2011
1432,FCEQN,147,FCEQN-7653,S,0,A,12/11/2013,2000
1433,FCEQN,172,FCEQN-7887,S,0,A,12/18/2013,2005
1434,FCEQN,172,FCEQN-7371,S,0,A,04/19/2014,2005
1435,FCEQN,104,FCEQN-7596,S,0,A,12/09/2013,2011
1436,FCEQN,172,FCEQN-7658,S,0,A,04/20/2014,2005
1437,FCEQN,143,FCEQN-7435,S,0,A,12/01/2013,2008
1438,FCEQN,104,FCEQN-7678,S,0,A,04/20/2014,2011
1439,FCEQN,102,FCEQN-7585,S,0,A,12/07/2013,2011
1440,FCEQN,104,FCEQN-7431,S,0,A,12/01/2013,2011
1441,FCEQN,102,FCEQN-7933,S,0,A,02/02/2014,2011
1442,FCEQN,102,FCEQN-7546,S,0,A,12/04/2013,
1443,FCEQN,143,FCEQN-7422,,0,,12/01/2013,
1444,FCEQN,104,FCEQN-7445,,0,,12/01/2013,2011
1445,FCEQN,102,FCEQN-7964,S,0,A,02/03/2014,2011
1446,FCEQN,147,FCEQN-7488,S,0,A,12/03/2013,2000
1447,FCEQN,170,FCEQN-7903,S,0,A,04/20/2014,2005
1448,FCEQN,102,FCEQN-7510,S,0,A,12/03/2013,2011
1449,FCEQN,172,FCEQN-7556,S,0,A,04/20/2014,2005
1450,FCEQN,101,FCEQN-8101,S,0,A,04/20/2014,2007
1451,FCEQN,102,FCEQN-7875,S,0,A,12/18/2013,2011
1452,FCEQN,104,FCEQN-7626,S,0,A,12/10/2013,2011
1453,FCEQN,104,FCEQN-7595,S,0,A,12/09/2013,2011
1454,FCEQN,172,FCEQN-7607,S,0,A,12/09/2013,2005
1455,FCEQN,102,FCEQN-7388,S,0,A,11/30/2013,2011
1456,FCEQN,106,FCEQN-7586,S,0,A,12/07/2013,2012
1457,FCEQN,172,FCEQN-7697,S,0,A,04/20/2014,2005
1458,FCEQN,102,FCEQN-7830,S,0,A,12/17/2013,2011
1459,FCEQN,170,FCEQN-7338,S,0,A,04/20/2014,2005
1460,FCEQN,172,FCEQN-8085,S,0,A,04/20/2014,2005
1461,FCEQN,106,FCEQN-8072,S,0,A,04/20/2014,2012
1462,FCEQN,101,5103,N,0,P,03/09/1999,2006
1463,FCEQN,102,FCEQN-5883,N,0,A,12/03/2011,2011
1464,FCEQN,102,FCEQN-6150,N,0,A,12/13/2011,2011
1465,FCEQN,102,FCEQN-4194,N,0,P,03/04/2012,2011
1466,FCEQN,102,FCEQN-5025,N,0,P,03/05/2012,2011
1467,FCEQN,102,FCEQN-5435,N,0,,04/17/2012,2011
1468,FCEQN,102,FCEQN-5570,N,0,,04/22/2012,2011
1469,FCEQN,104,FCEQN-5730,N,0,,02/05/2011,
1470,FCEQN,104,FCEQN-4305,N,0,P,03/14/2012,
1471,FCEQN,104,FCEQN-2309,N,0,A,03/26/2012,2011
1472,FCEQN,106,FCEQN-5237,,0,P,04/20/2011,2012
1473,FCEQN,106,FCEQN-6461,,0,P,04/14/2012,2012
1474,FCEQN,106,FCEQN-6218,,0,A,04/14/2012,2012
1475,FCEQN,106,FCEQN-6465,N,0,P,04/14/2012,2012
1476,FCEQN,106,FCEQN-6473,N,0,P,04/15/2012,2012
1477,FCEQN,106,FCEQN-6474,N,0,A,04/15/2012,2012
1478,FCEQN,106,FCEQN-6456,N,0,A,04/18/2012,2012
1479,FCEQN,106,FCEQN-6484,N,0,A,04/21/2012,2012
1480,FCEQN,114,428,N,0,A,04/20/2011,2005
1481,FCEQN,114,5200,N,0,A,05/12/2012,2005
1482,FCEQN,143,FCEQN-4157,N,0,A,03/28/2009,2008
1483,FCEQN,143,FCEQN-6022,N,0,P,12/07/2011,2008
1484,FCEQN,143,FCEQN-6230,N,0,A,12/14/2011,2008
1485,FCEQN,143,FCEQN-6354,N,0,A,02/06/2012,2008
1486,FCEQN,143,FCEQN-6378,N,0,P,02/07/2012,2008
1487,FCEQN,143,FCEQN-3367,N,0,P,03/06/2012,2008
1488,FCEQN,143,FCEQN-2439,N,0,P,03/12/2012,2008
1489,FCEQN,143,FCEQN-3180,N,0,P,03/26/2012,2008
1490,FCEQN,143,FCEQN-6011,N,0,P,04/01/2012,2008
1491,FCEQN,147,FCEQN-5413,N,0,P,12/12/2010,2000
1492,FCEQN,147,FCEQN-6167,N,0,A,12/13/2011,2000
1493,FCEQN,147,FCEQN-5394,N,0,P,12/12/2010,2000
1494,FCEQN,147,FCEQN-6165,N,0,A,12/13/2011,2000
1495,FCEQN,147,FCEQN-6384,N,0,P,02/08/2012,2000
1496,FCEQN,147,FCEQN-5825,N,0,A,04/23/2012,2000
1497,FCEQN,147,FCEQN-6225,N,0,A,12/14/2011,2000
1498,FCEQN,147,FCEQN-5517,N,0,A,12/14/2010,2000
1499,FCEQN,147,FCEQN-5932,N,0,A,12/05/2011,2000
1500,FCEQN,147,FCEQN-6047,N,0,P,12/11/2011,2000
1501,FCEQN,147,FCEQN-6060,N,0,A,12/11/2011,2000
1502,FCEQN,147,FCEQN-6340,N,0,P,04/22/2012,2000
1503,FCEQN,147,FCEQN-3730,N,0,A,12/19/2007,2000
1504,FCEQN,147,FCEQN-5001,N,0,P,04/27/2010,2000
1505,FCEQN,147,FCEQN-6204,N,0,P,04/23/2012,2000
1506,FCEQN,147,FCEQN-6266,N,0,P,12/17/2011,2000
1507,FCEQN,147,FCEQN-6374,N,0,P,02/07/2012,2000
1508,FCEQN,147,FCEQN-1939,N,0,A,02/19/2012,2000
1509,FCEQN,147,FCEQN-4870,N,0,P,04/20/2010,2000
1510,FCEQN,147,FCEQN-5785,N,0,P,04/13/2011,2000
1511,FCEQN,147,FCEQN-6120,N,0,P,04/18/2012,2000
1512,FCEQN,147,FCEQN-4990,N,0,P,04/26/2010,2000
1513,FCEQN,147,FCEQN-6331,N,0,P,02/04/2012,2000
1514,FCEQN,147,FCEQN-5988,N,0,P,12/07/2011,2000
1515,FCEQN,147,FCEQN-6430,N,0,P,04/17/2012,2000
1516,FCEQN,170,FCEQN-5501,N,0,A,04/20/2011,2005
1517,FCEQN,170,FCEQN-6426,N,0,A,02/29/2012,2005
1518,FCEQN,172,FCEQN-5216,N,0,A,12/04/2010,2005
1519,FCEQN,172,FCEQN-5848,N,0,P,11/29/2011,2005
1520,FCEQN,172,FCEQN-5614,N,0,P,12/15/2010,2005
1521,FCEQN,172,FCEQN-5843,N,0,P,11/28/2011,2005
1522,FCEQN,172,FCEQN-6398,N,0,P,02/11/2012,2005
1523,FCEQN,172,FCEQN-5389,N,0,A,12/12/2010,2005
1524,FCEQN,172,FCEQN-6037,N,0,P,12/11/2011,2005
1525,FCEQN,172,FCEQN-5835,N,0,P,04/18/2012,2005
1526,FCEQN,172,FCEQN-1181,N,2,P,05/11/2005,2005
1527,FCEQN,172,FCEQN-3578,N,0,P,02/27/2011,2005
1528,FCEQN,172,4424,N,0,A,03/01/2011,2005
1529,FCEQN,172,FCEQN-5933,N,0,A,04/10/2012,2005
1530,FCEQN,172,FCEQN-5770,N,0,P,03/21/2011,2005
1531,FCEQN,172,FCEQN-5803,N,0,P,05/02/2011,2005
1532,FCEQN,172,FCEQN-6221,N,0,P,12/14/2011,2005
1533,FCEQN,172,FCEQN-5405,N,0,P,12/12/2010,2005
1534,FCEQN,172,FCEQN-5888,N,0,P,12/03/2011,2005
1535,FCEQN,172,FCEQN-6480,N,0,A,04/18/2012,2005
1536,FCEQN,172,FCEQN-5292,N,0,P,12/07/2010,2005
1537,FCEQN,172,FCEQN-5404,N,0,A,12/12/2010,2005
1538,FCEQN,172,FCEQN-6428,N,0,P,03/05/2012,2005
1539,FCEQN,172,FCEQN-6431,N,0,A,03/25/2012,2005
1540,FCEQN,172,FCEQN-5281,N,0,P,12/06/2010,2005
1541,FCEQN,172,FCEQN-4951,N,0,A,03/05/2011,2005
1542,FCEQN,172,FCEQN-4690,N,0,A,04/24/2011,2005
1543,FCEQN,172,FCEQN-6277,N,0,A,12/18/2011,2005
1544,FCEQN,172,FCEQN-6376,N,0,P,04/18/2012,2005
1545,FCEQN,101,FCEQN-4303,N,0,A,05/17/2010,2007
1546,FCEQN,101,FCEQN-5804,N,0,P,05/07/2011,2007
1547,FCEQN,101,FCEQN-5624,N,0,P,04/12/2011,2007
1548,FCEQN,101,FCEQN-5485,N,0,A,04/17/2011,2007
1549,FCEQN,101,FCEQN-5659,N,0,P,04/20/2011,2007
1550,FCEQN,101,FCEQN-5391,N,0,P,04/20/2011,2007
1551,FCEQN,101,FCEQN-5398,N,0,P,04/23/2011,2007
1552,FCEQN,101,FCEQN-5451,N,0,P,04/23/2011,2007
1553,FCEQN,101,FCEQN-5832,N,0,P,11/28/2011,2007
1554,FCEQN,101,FCEQN-5907,N,0,A,12/04/2011,2007
1555,FCEQN,101,FCEQN-5963,N,0,P,12/06/2011,2007
1556,FCEQN,101,FCEQN-5992,N,0,P,12/07/2011,2007
1557,FCEQN,101,FCEQN-6099,N,0,A,12/12/2011,2007
1558,FCEQN,101,FCEQN-6206,N,0,P,12/14/2011,2007
1559,FCEQN,101,FCEQN-4173,N,0,P,03/05/2012,2007
1560,FCEQN,101,FCEQN-6444,N,0,A,04/01/2012,2007
1561,FCEQN,101,FCEQN-6445,N,0,A,04/03/2012,2007
1562,FCEQN,101,FCEQN-8007,S,0,A,02/05/2014,2007
1563,FCEQN,102,FCEQN-7731,S,0,A,12/14/2013,2011
1564,FCEQN,104,FCEQN-7663,S,0,A,12/11/2013,2011
1565,FCEQN,102,FCEQN-7941,S,0,A,02/02/2014,2011
1566,FCEQN,102,FCEQN-7423,S,0,A,12/01/2013,2011
1567,FCEQN,101,FCEQN-7974,S,0,A,02/04/2014,2007
1568,FCEQN,104,FCEQN-7960,S,0,A,02/03/2014,2011
1569,FCEQN,170,FCEQN-8155,S,0,A,04/21/2014,2005
1570,FCEQN,172,FCEQN-8018,S,0,A,04/21/2014,2005
1571,FCEQN,102,FCEQN-7915,S,0,A,02/01/2014,2011
1572,FCEQN,104,FCEQN-7612,S,0,A,12/09/2013,2011
1573,FCEQN,102,FCEQN-7605,S,0,A,12/09/2013,2011
1574,FCEQN,143,FCEQN-7844,S,0,A,12/17/2013,2008
1575,FCEQN,102,FCEQN-7645,S,0,A,12/11/2013,2011
1576,FCEQN,172,FCEQN-7975,S,0,A,04/22/2014,2005
1577,FCEQN,106,FCEQN-7583,S,0,A,12/07/2013,2012
1578,FCEQN,104,FCEQN-7654,S,0,A,12/11/2013,2011
1579,FCEQN,172,FCEQN-6822,S,0,A,04/23/2014,2005
1580,FCEQN,102,FCEQN-7694,S,0,A,12/14/2013,2011
1581,FCEQN,172,FCEQN-7107,S,0,A,04/19/2014,2005
